ID,Politics_Today,Vaccine_Willingness,Financial_Security,Conflict_1,Conflict_2,Conflict_3,Authoritarian_1,Authoritarian_2,Authoritarian_3,Authoritarian_4,YOB,FSA,Age,Gender,Education,Income,Children,Home_Ownership,Region,Rural_FSA
1818,Liberal Party led by Justin Trudeau,Somewhat willing,NA,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Curiosity,1998,M7A,18-34,Female,Bachelors,NA,No,Rented (even if no cash rent is paid)?,Ontario,No
1819,NDP led by Jagmeet Singh,Somewhat willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Good manners,1996,V6X,18-34,Female,Bachelors,"$50,000 - $69,999",No,Owned by you or a member of your household (even if it is still being paid for)?,BC,No
1820,Undecided/unsure,Not too willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Good manners,2002,L2H,18-34,Female,HS,NA,No,Rented (even if no cash rent is paid)?,Ontario,No
1821,NDP led by Jagmeet Singh,Very willing,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Self-reliance,Well-behaved,Good manners,1977,L4N,35-54,Male,HS,NA,No,Rented (even if no cash rent is paid)?,Ontario,No
1822,Liberal Party led by Justin Trudeau,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Curiosity,1985,A1E,35-54,Male,Bachelors,"$35,000 - $49,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1823,Liberal Party led by Justin Trudeau,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Obedience,Well-behaved,Good manners,1970,N9A,35-54,Male,College,"0 - $34,999",No,Rented (even if no cash rent is paid)?,Ontario,No
1824,Conservative Party led by Erin O’Toole,Very willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Curiosity,1991,L3V,18-34,Male,HS,"0 - $34,999",Yes,Rented (even if no cash rent is paid)?,Ontario,No
1825,NDP led by Jagmeet Singh,Somewhat willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Curiosity,1981,V2T,35-54,Male,Bachelors,"$150,000 - $199,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,BC,No
1826,NDP led by Jagmeet Singh,Not too willing,NA,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1993,M3C,18-34,NA,HS,"0 - $34,999",No,Rented (even if no cash rent is paid)?,Ontario,No
1827,Liberal Party led by Justin Trudeau,Somewhat willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1984,M4A,35-54,Male,Advanced,"$200,000 and over",No,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1828,Conservative Party led by Erin O’Toole,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Self-reliance,Creative,Good manners,1956,L7M,55+,Male,HS,"$70,000 - $99,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1830,Don’t intend to vote,Not at all willing,NA,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Obedience,Well-behaved,Good manners,1981,V1X,35-54,Male,Trades,NA,Yes,Rented (even if no cash rent is paid)?,BC,No
1831,Undecided/unsure,Very willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Independence,Self-reliance,Creative,Curiosity,1982,V1S,35-54,Male,Bachelors,"$70,000 - $99,999",No,Owned by you or a member of your household (even if it is still being paid for)?,BC,No
1832,Liberal Party led by Justin Trudeau,Somewhat willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Self-reliance,Creative,Good manners,1992,M3M,18-34,Male,Bachelors,"$70,000 - $99,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1833,Undecided/unsure,Somewhat willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Self-reliance,Well-behaved,Curiosity,1995,T3K,18-34,Male,Advanced,"$100,000 - $149,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Prairies,No
1834,Liberal Party led by Justin Trudeau,Very willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Obedience,Creative,Good manners,1984,V0E,35-54,Male,HS,"$50,000 - $69,999",No,Owned by you or a member of your household (even if it is still being paid for)?,BC,Yes
1835,Don’t intend to vote,Very willing,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Obedience,Well-behaved,Good manners,1966,B4N,35-54,Male,HS,"0 - $34,999",Yes,Rented (even if no cash rent is paid)?,Atlantic,No
1837,Conservative Party led by Erin O’Toole,Not too willing,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Self-reliance,Well-behaved,Good manners,1991,V0J,18-34,Male,Bachelors,"$35,000 - $49,999",No,Rented (even if no cash rent is paid)?,BC,Yes
1838,A different political party,Not at all willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1967,B3K,35-54,Male,Trades,"$35,000 - $49,999",No,Rented (even if no cash rent is paid)?,Atlantic,No
1840,Undecided/unsure,Somewhat willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Curiosity,1978,N2C,35-54,Male,College,"$100,000 - $149,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1841,NDP led by Jagmeet Singh,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1970,M4Y,35-54,Male,Trades,"$70,000 - $99,999",No,Rented (even if no cash rent is paid)?,Ontario,No
1842,Conservative Party led by Erin O’Toole,Very willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Curiosity,1985,L4M,35-54,Male,Bachelors,"$100,000 - $149,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1843,Don’t intend to vote,Not too willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Independence,Self-reliance,Creative,Good manners,1983,L1V,35-54,Male,College,"$200,000 and over",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1844,Liberal Party led by Justin Trudeau,Somewhat willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Obedience,Creative,Good manners,1966,V2S,35-54,Male,HS,"0 - $34,999",No,Rented (even if no cash rent is paid)?,BC,No
1845,Undecided/unsure,NA,NA,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Well-behaved,Curiosity,1983,M1R,35-54,Male,HS,NA,No,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1848,Conservative Party led by Erin O’Toole,Not too willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Good manners,1974,K7P,35-54,Male,Advanced,"$70,000 - $99,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1849,Conservative Party led by Erin O’Toole,Not at all willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Obedience,Creative,Good manners,1970,M6H,35-54,Male,Advanced,"$100,000 - $149,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1850,Green Party led by Annamie Paul,Not at all willing,NA,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Curiosity,1980,L2S,35-54,Male,College,"$50,000 - $69,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1851,Green Party led by Annamie Paul,Very willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Obedience,Creative,Curiosity,1988,M5P,18-34,Male,Bachelors,"$70,000 - $99,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1853,Liberal Party led by Justin Trudeau,Very willing,NA,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Obedience,Well-behaved,Curiosity,1977,N0M,35-54,Male,HS,NA,No,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,Yes
1854,Conservative Party led by Erin O’Toole,Somewhat willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1981,M4L,35-54,Male,Advanced,"$50,000 - $69,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1857,Liberal Party led by Justin Trudeau,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Good manners,1982,M6L,35-54,Male,Advanced,"$200,000 and over",No,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1860,Liberal Party led by Justin Trudeau,Somewhat willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Independence,Obedience,Creative,Curiosity,1976,L4B,35-54,Male,Bachelors,"$100,000 - $149,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1862,Liberal Party led by Justin Trudeau,Very willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Self-reliance,Creative,Curiosity,1989,K0J,18-34,Female,Bachelors,"$50,000 - $69,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,Yes
1865,NDP led by Jagmeet Singh,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Curiosity,1984,L6B,35-54,Male,Bachelors,"$100,000 - $149,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1866,Conservative Party led by Erin O’Toole,Not too willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1971,M4K,35-54,Male,Bachelors,"$70,000 - $99,999",No,Rented (even if no cash rent is paid)?,Ontario,No
1867,Undecided/unsure,Somewhat willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Self-reliance,Well-behaved,Good manners,1987,P7C,18-34,Male,Bachelors,NA,No,Owned by you or a member of your household (even if it is still being paid for)?,Ontario,No
1869,Liberal Party led by Justin Trudeau,Very willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Independence,Obedience,Well-behaved,Good manners,1986,M1K,18-34,Male,Advanced,"$70,000 - $99,999",No,Rented (even if no cash rent is paid)?,Ontario,No
1870,Conservative Party led by Erin O’Toole,Not at all willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Independence,Obedience,Well-behaved,Good manners,1990,A0N,18-34,Female,HS,"0 - $34,999",No,Rented (even if no cash rent is paid)?,Atlantic,Yes
1871,Liberal Party led by Justin Trudeau,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1949,B3H,55+,Female,Advanced,NA,No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1872,Liberal Party led by Justin Trudeau,Somewhat willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Good manners,1941,B3M,55+,Male,Bachelors,"$50,000 - $69,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1873,Liberal Party led by Justin Trudeau,Very willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1960,B3L,55+,Male,Trades,"0 - $34,999",Yes,Rented (even if no cash rent is paid)?,Atlantic,No
1874,Liberal Party led by Justin Trudeau,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Curiosity,1940,E2A,55+,Male,HS,"$50,000 - $69,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1876,Liberal Party led by Justin Trudeau,Not at all willing,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Good manners,1985,B3A,35-54,Female,Bachelors,"$35,000 - $49,999",No,Rented (even if no cash rent is paid)?,Atlantic,No
1877,Conservative Party led by Erin O’Toole,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Curiosity,1979,E2K,35-54,Female,Advanced,NA,No,Rented (even if no cash rent is paid)?,Atlantic,No
1879,Undecided/unsure,Not too willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1970,B3H,35-54,Female,HS,"$50,000 - $69,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1881,Conservative Party led by Erin O’Toole,Very willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Curiosity,1948,B3M,55+,Male,Bachelors,"$70,000 - $99,999",Yes,Rented (even if no cash rent is paid)?,Atlantic,No
1882,Undecided/unsure,NA,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Independence,Obedience,Well-behaved,Good manners,1992,B2E,18-34,Female,Advanced,"$50,000 - $69,999",Yes,Rented (even if no cash rent is paid)?,Atlantic,No
1883,Conservative Party led by Erin O’Toole,Somewhat willing,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1968,E1B,35-54,Male,HS,NA,Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1884,Undecided/unsure,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Curiosity,1941,E2E,55+,Male,College,"$70,000 - $99,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1887,Liberal Party led by Justin Trudeau,Very willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Well-behaved,Curiosity,1990,B1P,18-34,Female,Bachelors,"0 - $34,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1889,Undecided/unsure,Very willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Good manners,1971,B2V,35-54,Female,Bachelors,"$35,000 - $49,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1890,Green Party led by Annamie Paul,Somewhat willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Good manners,1962,E2A,55+,Male,Bachelors,"$35,000 - $49,999",No,Rented (even if no cash rent is paid)?,Atlantic,No
1891,Conservative Party led by Erin O’Toole,Not at all willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Good manners,1983,B3S,35-54,Male,Advanced,"$100,000 - $149,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1893,Liberal Party led by Justin Trudeau,Somewhat willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Curiosity,1989,E3B,18-34,Male,Advanced,"$70,000 - $99,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1895,Liberal Party led by Justin Trudeau,Somewhat willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Independence,Self-reliance,Creative,Curiosity,1980,A0B,35-54,Female,Advanced,"$100,000 - $149,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,Yes
1896,Liberal Party led by Justin Trudeau,Very willing,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1966,B4C,35-54,Female,Trades,NA,No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1897,NDP led by Jagmeet Singh,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Good manners,1966,E3A,35-54,Female,Bachelors,"$50,000 - $69,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1898,Undecided/unsure,Somewhat willing,NA,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Well-behaved,Good manners,1988,A0M,18-34,Female,HS,NA,Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,Yes
1899,Undecided/unsure,Very willing,NA,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Good manners,1981,A0G,35-54,Female,HS,NA,Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,Yes
1900,Liberal Party led by Justin Trudeau,Not too willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Curiosity,1972,B1P,35-54,Female,College,"$70,000 - $99,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1902,Undecided/unsure,Somewhat willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Well-behaved,Curiosity,1970,E2J,35-54,Female,HS,"$100,000 - $149,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1903,Conservative Party led by Erin O’Toole,Very willing,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Obedience,Well-behaved,Good manners,1973,B1Y,35-54,Male,Bachelors,"$150,000 - $199,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1904,Liberal Party led by Justin Trudeau,Very willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Self-reliance,Well-behaved,Curiosity,1995,B1M,18-34,Male,Advanced,"$70,000 - $99,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1905,Green Party led by Annamie Paul,NA,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Obedience,Well-behaved,Good manners,1970,E1B,35-54,Female,HS,"0 - $34,999",No,Rented (even if no cash rent is paid)?,Atlantic,No
1906,Undecided/unsure,Somewhat willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Obedience,Well-behaved,Curiosity,1983,A0H,35-54,Female,College,"0 - $34,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,Yes
1909,Conservative Party led by Erin O’Toole,Not at all willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Curiosity,1984,A1C,35-54,Female,Advanced,"$35,000 - $49,999",Yes,Rented (even if no cash rent is paid)?,Atlantic,No
1911,Liberal Party led by Justin Trudeau,Not too willing,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Independence,Self-reliance,Creative,Curiosity,1980,B1N,35-54,Female,College,"0 - $34,999",No,Rented (even if no cash rent is paid)?,Atlantic,No
1912,Don’t intend to vote,Not at all willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Curiosity,1985,E3B,35-54,Male,HS,"$35,000 - $49,999",No,Rented (even if no cash rent is paid)?,Atlantic,No
1913,Undecided/unsure,NA,NA,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Curiosity,1983,B2N,35-54,Male,HS,"0 - $34,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1914,NDP led by Jagmeet Singh,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Creative,Good manners,1985,B2V,35-54,Male,Advanced,"$100,000 - $149,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1916,Don’t intend to vote,Not at all willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1948,B2W,55+,Male,HS,NA,No,Rented (even if no cash rent is paid)?,Atlantic,No
1917,Undecided/unsure,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Obedience,Creative,Good manners,1959,B4N,55+,Female,College,"$35,000 - $49,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1920,Undecided/unsure,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Good manners,1950,B0K,55+,Female,College,"$50,000 - $69,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,Yes
1921,Undecided/unsure,Not at all willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Good manners,1957,B0K,55+,Male,Bachelors,"$100,000 - $149,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,Yes
1922,Don’t intend to vote,Not at all willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Curiosity,1959,B3A,55+,Female,HS,"0 - $34,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1923,Liberal Party led by Justin Trudeau,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Curiosity,1953,E2A,55+,Male,HS,"$100,000 - $149,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1924,Undecided/unsure,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Creative,Curiosity,1951,B0J,55+,Female,Bachelors,NA,Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,Yes
